Fiscal Year,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,USCIS Company Name,slug,companyURL,companyMembersURL,employeesCount,LinkedIn Company Name,LinkedIn Company IDs
2022,7,0,8,0,54,2264,CA,SAN JOSE,95134,BRIDGENE BIOSCIENCES,BRIDGENE BIOSCIENCES INC,bridgene-biosciences,https://www.linkedin.com/company/bridgene-biosciences,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2280119866%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"BridGene Biosciences, Inc.",21,80119866
2022,11,0,20,1,54,7724,CA,FREMONT,94538,BRIDGENEXUS TECHNOLOGIES,BRIDGENEXUS TECHNOLOGIES INC,bridgenexus-technologies-inc,https://www.linkedin.com/company/bridgenexus-technologies-inc/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218311114%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BridgeNexus Technologies Inc,26,18311114
2022,1,0,6,0,54,8794,CA,IRVINE,92612,BRIDGEWATER CONSULTING GROUP,BRIDGEWATER CONSULTING GROUP INC,bridgewater-consulting-group-inc-,https://www.linkedin.com/company/bridgewater-consulting-group-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226614031%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Bridgewater Consulting Group, Inc.",61,6614031
2022,5,0,5,1,51,9789,CA,SAN MATEO,94404,BRIGHTEDGE TECHNOLOGIES,BRIGHTEDGE TECHNOLOGIES INC,brightedge,https://www.linkedin.com/company/brightedge,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221279563%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BrightEdge,514,1279563
2022,2,0,7,0,33,2267,CA,ALVISO,95002,BRIGHTINSIGHT,BRIGHTINSIGHT INC,brightinsight-inc,https://www.linkedin.com/company/brightinsight-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218873016%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BrightInsight,235,18873016
2022,10,0,13,0,54,1001,CA,IRVINE,92612,BRIGHTPOINT NORTH AMERICA L P,BRIGHTPOINT NORTH AMERICA L P,brightpoint-north-america-l-p,https://www.linkedin.com/company/brightpoint-north-america-l-p,https://www.linkedin.com/search/results/people/?currentCompany=%5B%228711733%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Brightpoint North America L.P,6,8711733
2022,108,0,94,1,54,1766,CA,SAN RAMON,94583,BRILLIO,BRILLIO LLC,brillio,https://in.linkedin.com/company/brillio,https://www.linkedin.com/search/results/people/?currentCompany=%5B%225022712%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Brillio,4641,5022712
2022,11,1,16,0,54,5545,CA,SAN JOSE,95113,BRISTLECONE,BRISTLECONE INC,bristlecone,https://in.linkedin.com/company/bristlecone,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162795%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Bristlecone,2809,162795
2022,8,0,120,10,33,482,CA,SAN JOSE,95131,BROADCOM CORPORATION,BROADCOM CORPORATION,broadcom,https://www.linkedin.com/company/broadcom,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223072%22%2C%2210503206%22%2C%2279717497%22%2C%221372%22%2C%22162592%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Broadcom Inc.,24297,3072|10503206|79717497|1372|162592
2022,1,0,33,0,33,9517,CA,SAN JOSE,95131,BROCADE COMMUNICATIONS SYSTEMS,BROCADE COMMUNICATIONS SYSTEMS LLC,brocade,https://www.linkedin.com/company/brocade,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222543%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Brocade,1564,2543
2022,3,0,5,1,54,6346,CA,WALNUT CREEK,94596,BROWN AND CALDWELL,BROWN AND CALDWELL,brown-and-caldwell,https://www.linkedin.com/company/brown-and-caldwell,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162805%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Brown and Caldwell,2156,162805
2022,1,0,16,1,33,6843,CA,IRVINE,92614,BSH HOME APPLIANCES CORPORATION,BSH HOME APPLIANCES CORPORATION,bsh-home-appliances-group,https://www.linkedin.com/company/bsh-home-appliances-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%225810%22%2C%2280725276%22%2C%2273421489%22%2C%223692360%22%2C%223646441%22%2C%223605550%22%2C%2280708356%22%2C%2272306630%22%2C%2265567646%22%2C%223962990%22%2C%229360284%22%2C%2224980104%22%2C%222749637%22%2C%2210427317%22%2C%225811%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BSH Home Appliances Group,18880,5810|80725276|73421489|3692360|3646441|3605550|80708356|72306630|65567646|3962990|9360284|24980104|2749637|10427317|5811
2022,19,1,7,1,54,8608,CA,LOS ANGELES,90031,BUCK DESIGN,BUCK DESIGN LLC,buck,https://www.linkedin.com/company/buck,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162824%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BUCK,540,162824
2022,6,1,6,0,54,609,CA,NOVATO,94945,BUCK INST FOR RESEARCH ON AGING,BUCK INST FOR RESEARCH ON AGING,buck-institute-for-research-on-aging,https://www.linkedin.com/company/buck-institute-for-research-on-aging,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2228424%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Buck Institute for Research on Aging,290,28424
2022,4,0,13,2,54,3390,CA,CAMARILLO,93010,BUDLONG AND ASSOCIATES,BUDLONG AND ASSOCIATES INC,budlong-&-associates-inc.,https://www.linkedin.com/company/budlong-&-associates-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221884701%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Budlong,34,1884701
2022,17,0,13,0,54,2455,CA,SACRAMENTO,95811,BUEHLER ENGINEERING,BUEHLER ENGINEERING INC,buehler-engineering,https://www.linkedin.com/company/buehler-engineering,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22871388%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Buehler,113,871388
2022,20,0,110,1,54,4559,CA,CARLSBAD,92011,BUFFINI & COMPANY,BUFFINI & COMPANY,buffiniandco,https://www.linkedin.com/company/buffiniandco,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22162826%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Buffini & Company,367,162826
2022,2,0,8,0,54,8620,CA,OAKLAND,94612,BUILDING ROBOTICS COMFY,BUILDING ROBOTICS INC DBA COMFY,comfy-by-building-robotics-,https://www.linkedin.com/company/comfy-by-building-robotics-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%227968992%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Comfy,34,7968992
2022,18,0,7,0,54,410,CA,SOLANA BEACH,92075,BURTON STUDIO,BURTON STUDIO INC,burton-studio,https://www.linkedin.com/company/burton-studio,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221485320%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,burton studio,24,1485320
2022,12,0,7,0,54,9145,CA,GOLD RIVER,95670,BUSINESS ADVANTAGE CONSULTING,BUSINESS ADVANTAGE CONSULTING INC,business-advantage-consulting-inc-,https://www.linkedin.com/company/business-advantage-consulting-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222980829%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Business Advantage Consulting,23,2980829
2022,8,0,7,0,54,2154,CA,BURLINGAME,94010,BUTLR TECHNOLOGIES,BUTLR TECHNOLOGIES INC,butlr-io,https://www.linkedin.com/company/butlr-io,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2219137108%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Butlr,65,19137108
2022,3,0,7,0,54,6827,CA,SAN RAMON,94583,BUXTON CONSULTING,BUXTON CONSULTING,buxton-consulting,https://www.linkedin.com/company/buxton-consulting,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2232292%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Buxton Consulting,57,32292
2022,1,0,12,1,42,6380,CA,LOS ANGELES,90015,BYD COACH & BUS,BYD COACH & BUS LLC,,,,,,
2022,1,0,10,0,42,9967,CA,LOS ANGELES,90015,BYD MOTORS,BYD MOTORS LLC,byd-north-america,https://www.linkedin.com/company/byd-north-america,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218881662%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,BYD North America,198,18881662
2022,82,2,325,3,51,5210,CA,MOUNTAIN VIEW,94041,BYTEDANCE,BYTEDANCE INC,bytedance,https://www.linkedin.com/company/bytedance,https://www.linkedin.com/search/results/people/?currentCompany=%5B%226575553%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,ByteDance,38005,6575553
2022,41,0,14,1,54,5413,CA,PASADENA,91101,C M PECK,C M PECK INC,peck-architecture-structural-civil,https://www.linkedin.com/company/peck-architecture-structural-civil,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210995339%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,PECK Architecture Structural Civil,6,10995339
2022,24,0,10,0,54,2777,CA,CHATSWORTH,91311,C Y GEOTECH,C Y GEOTECH INC,geotech-engineering-and-testing,https://www.linkedin.com/company/geotech-engineering-and-testing,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2212979090%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Geotech Engineering and Testing,36,12979090
2022,22,0,33,3,51,9357,CA,REDWOOD CITY,94063,C3 AI,C3 AI INC,c3-ai,https://www.linkedin.com/company/c3-ai/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22414478%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,C3 AI,974,414478
2022,16,0,20,0,54,529,CA,SAN JOSE,95113,C9XPERTS CORPORATION,C9XPERTS CORPORATION,c9xperts,https://www.linkedin.com/company/c9xperts,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2214410440%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,C9Xperts Corp,20,14410440
2022,10,0,17,0,92,6811,CA,ELK GROVE,95758,CA DEPT OF CORRECTIONS AND REHABIL,CA DEPT OF CORRECTIONS AND REHABIL,california-department-of-corrections-and-rehabilitation,https://www.linkedin.com/company/california-department-of-corrections-and-rehabilitation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223599257%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CA Department of Corrections & Rehabilitation,2603,3599257
2022,6,0,81,3,54,7434,CA,SAN JOSE,95131,CA,CA INC,communication-associates-inc.,https://in.linkedin.com/company/communication-associates-inc.,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22253442%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"CA Marketing, Inc.",12,253442
2022,6,0,7,0,61,5659,CA,POMONA,91767,CA STATE POLYTECHNIC UNIV POMONA,CA STATE POLYTECHNIC UNIV POMONA,,,,,,
2022,5,0,11,0,61,3787,CA,CARSON,90747,CA STATE UNIV DOMINGUEZ HILLS,CA STATE UNIV DOMINGUEZ HILLS,,,,,,
2022,67,0,187,3,33,8231,CA,SAN JOSE,95134,CADENCE DESIGN SYSTEMS,CADENCE DESIGN SYSTEMS INC,cadence-design-systems,https://www.linkedin.com/company/cadence-design-systems/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222157%22%2C%22203730%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cadence Design Systems,8668,2157|203730
2022,18,0,11,0,54,6924,CA,LOS ANGELES,90028,CADENCE TRANSLATE CADENCE,CADENCE TRANSLATE INC DBA CADENCE,cadencetranslate,https://ir.linkedin.com/company/cadencetranslate,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223677643%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cadence,108,3677643
2022,2,0,5,0,54,2933,CA,FREMONT,94539,CAFARI,CAFARI INC,cafari-inc,https://www.linkedin.com/company/cafari-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218873878%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cafari Inc.,3,18873878
2022,8,0,17,0,61,5325,CA,SACRAMENTO,95819,CAL STATE UNIVERSITY SACRAMENTO,CAL STATE UNIVERSITY SACRAMENTO,sacramento-state-college-of-engineering-and-computer-science,https://www.linkedin.com/company/sacramento-state-college-of-engineering-and-computer-science,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2274886563%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Sacramento State College of Engineering and Computer …,4,74886563
2022,2,0,14,0,33,8688,CA,BURLINGAME,94010,CALA HEALTH,CALA HEALTH INC,cala-health-inc,https://www.linkedin.com/company/cala-health-inc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2212954371%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cala Health,133,12954371
2022,3,0,7,0,33,1740,CA,IRVINE,92618,CALAMP WIRELESS NETWORKS CORP,CALAMP WIRELESS NETWORKS CORP,calamp-corp,https://www.linkedin.com/company/calamp-corp,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2212441%22%2C%22926396%22%2C%2211395%22%2C%22556210%22%2C%2215180522%22%2C%22740970%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CalAmp,1213,12441|926396|11395|556210|15180522|740970
2022,7,0,8,0,54,8967,CA,SOLANA BEACH,92075,CALIBER ADVISORS,CALIBER ADVISORS INC,caliber-advisors-inc-,https://www.linkedin.com/company/caliber-advisors-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22358327%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Caliber Advisors, Inc.",13,358327
2022,5,0,9,0,54,9245,CA,SOUTH SAN FRANCISCO,94080,CALICO LIFE SCIENCES,CALICO LIFE SCIENCES LLC,calico-life-sciences-llc,https://www.linkedin.com/company/calico-life-sciences-llc,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224831059%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Calico Life Sciences,294,4831059
2022,6,0,14,0,61,2102,CA,FULLERTON,92831,CALIF STATE UNIVERSITY FULLERTON,CALIF STATE UNIVERSITY FULLERTON,cal-state-university-fullerton,https://www.linkedin.com/company/cal-state-university-fullerton,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2256693150%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CAL STATE UNIVERSITY FULLERTON,23,56693150
2022,13,1,5,0,61,710,CA,RIVERSIDE,92504,CALIFORNIA BAPTIST UNIVERSITY,CALIFORNIA BAPTIST UNIVERSITY,cbuphotography,https://www.linkedin.com/company/cbuphotography/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2271307590%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CBU Photography,11,71307590
2022,32,1,27,0,54,2869,CA,IRVINE,92604,CALIFORNIA CREATIVE SOLUTIONS,CALIFORNIA CREATIVE SOLUTIONS INC,california-creative-solutions-ccs-,https://www.linkedin.com/company/california-creative-solutions-ccs-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22344299%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CCS Global Tech,295,344299
2022,12,1,27,1,23,4794,CA,SACRAMENTO,95816,CALIFORNIA DEPT OF TRANSPORTATION,CALIFORNIA DEPT OF TRANSPORTATION,caltrans---california-department-of-transportation,https://www.linkedin.com/company/caltrans---california-department-of-transportation,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2257911864%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Caltrans - California Department of Transportation,265,57911864
2022,6,0,29,0,22,4043,CA,FOLSOM,95630,CALIFORNIA INDEPENDENT SYSTEM OPER,CALIFORNIA INDEPENDENT SYSTEM OPER,california-iso,https://www.linkedin.com/company/california-iso,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2210072%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,California ISO,763,10072
2022,79,0,61,4,61,3307,CA,PASADENA,91109,CALIFORNIA INSTITUTE OF TECHNOLOGY,CALIFORNIA INSTITUTE OF TECHNOLOGY,jet-propulsion-laboratory,https://www.linkedin.com/company/jet-propulsion-laboratory,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222004%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,NASA Jet Propulsion Laboratory,8706,2004
2022,10,0,11,0,61,9717,CA,SAN LUIS OBISPO,93407,CALIFORNIA POLYTECHNIC STATE UNIV,CALIFORNIA POLYTECHNIC STATE UNIV,cal-poly-state-university,https://www.linkedin.com/company/cal-poly-state-university,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229118%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,California Polytechnic State University (Cal Poly),2359,9118
2022,2,0,7,0,62,8372,CA,CARLSBAD,92011,CALIFORNIA SPORTS PHYSICAL THERAPY,CALIFORNIA SPORTS PHYSICAL THERAPY,california-rehabilitation-and-sports-therapy,https://www.linkedin.com/company/california-rehabilitation-and-sports-therapy,https://www.linkedin.com/search/results/people/?currentCompany=%5B%222015935%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,California Rehabilitation and Sports Therapy,174,2015935
2022,3,0,20,4,61,4545,CA,BAKERSFIELD,93311,CALIFORNIA STATE UNIV BAKERSFIELD,CALIFORNIA STATE UNIV BAKERSFIELD,california-state-university-bakersfield-student-health-services,https://www.linkedin.com/company/california-state-university-bakersfield-student-health-services,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2262748185%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,CALIFORNIA STATE UNIVERSITY BAKERSFIELD STUDENT …,1,62748185
2022,9,0,8,2,61,6558,CA,LOS ANGELES,90032,CALIFORNIA STATE UNIV LOS ANGELES,CALIFORNIA STATE UNIV LOS ANGELES,california-state-university-chancellor%27s-office,https://www.linkedin.com/company/california-state-university-chancellor%27s-office,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22241550%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"California State University, Office of the Chancellor",776,241550
2022,8,0,15,0,61,8677,CA,NORTHRIDGE,91330,CALIFORNIA STATE UNIV NORTHRIDGE,CALIFORNIA STATE UNIV NORTHRIDGE,california-state-university-northridge-csun,https://www.linkedin.com/company/california-state-university-northridge-csun,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2265005959%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"California State University, Northridge (CSUN)",30,65005959
2022,7,0,5,0,61,9874,CA,CHICO,95929,CALIFORNIA STATE UNIVERSITY CHICO,CALIFORNIA STATE UNIVERSITY CHICO,chico-state-construction-management-department,https://www.linkedin.com/company/chico-state-construction-management-department,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2242865256%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Chico State Construction Management Department,1,42865256
2022,2,0,28,0,33,8710,CA,SAN JOSE,95134,CALIX,CALIX INC,calix,https://www.linkedin.com/company/calix,https://www.linkedin.com/search/results/people/?currentCompany=%5B%228495%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Calix,1734,8495
2022,2,0,11,0,33,7580,CA,CARLSBAD,92008,CALLAWAY GOLF COMPANY,CALLAWAY GOLF COMPANY,,,,,,
2022,2,0,12,0,33,3992,CA,CARLSBAD,92008,CALLAWAY GOLF SALES COMPANY,CALLAWAY GOLF SALES COMPANY,callaway-golf,https://www.linkedin.com/company/callaway-golf,https://www.linkedin.com/search/results/people/?currentCompany=%5B%228217%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Callaway Golf,2429,8217
2022,5,1,5,0,51,4840,CA,OAKLAND,94612,CALLISTO MEDIA,CALLISTO MEDIA INC,callisto-media,https://www.linkedin.com/company/callisto-media,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223331159%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Callisto Media,211,3331159
2022,1,0,5,0,54,3119,CA,SAN FRANCISCO,94108,CALM,CALM INC,calm-com,https://www.linkedin.com/company/calm-com,https://www.linkedin.com/search/results/people/?currentCompany=%5B%223832633%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Calm,575,3832633
2022,4,0,10,2,54,7822,CA,SAN FRANCISCO,94105,CALYPSO TECHNOLOGY,CALYPSO TECHNOLOGY INC,calypso-technology,https://in.linkedin.com/company/calypso-technology,https://www.linkedin.com/search/results/people/?currentCompany=%5B%229125%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Calypso Technology,734,9125
2022,0,0,5,0,54,1492,CA,SACRAMENTO,95814,CAMBRIA SOLUTIONS,CAMBRIA SOLUTIONS INC,cambriasolutions,https://www.linkedin.com/company/cambriasolutions,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22288886%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cambria Solutions,47,288886
2022,1,0,16,0,54,6472,CA,EMERYVILLE,94608,CANA TECHNOLOGY,CANA TECHNOLOGY INC,cana-technologies,https://in.linkedin.com/company/cana-technologies,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2251618637%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,"Cana Technology, Inc.",48,51618637
2022,0,0,5,0,22,8327,CA,WALNUT CREEK,94597,CANADIAN SOLAR SSES US,CANADIAN SOLAR SSES US INC,canadian-solar-inc-,https://www.linkedin.com/company/canadian-solar-inc-,https://www.linkedin.com/search/results/people/?currentCompany=%5B%22307886%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Canadian Solar Inc.,1798,307886
2022,2,0,16,2,54,7054,CA,SAN JOSE,95138,CANDOR PS,CANDOR PS LLC,candor-ps,https://www.linkedin.com/company/candor-ps,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218382380%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Candor PS,6,18382380
2022,1,0,5,0,54,6249,CA,SAN LUIS OBISPO,93401,CANNON CORPORATION,CANNON CORPORATION,cannon,https://www.linkedin.com/company/cannon,https://www.linkedin.com/search/results/people/?currentCompany=%5B%221367630%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Cannon Corporation,17,1367630
2022,23,0,83,4,33,5874,CA,TORRANCE,90503,CANOO TECHNOLOGIES,CANOO TECHNOLOGIES INC,canoo,https://www.linkedin.com/company/canoo/,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2214015617%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Canoo,779,14015617
2022,18,0,37,1,54,7643,CA,SAN FRANCISCO,94103,CANVAS CONSTRUCTION,CANVAS CONSTRUCTION INC,we-are-canvas,https://www.linkedin.com/company/we-are-canvas,https://www.linkedin.com/search/results/people/?currentCompany=%5B%2218425170%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Canvas,71,18425170
2022,5,0,80,2,52,6830,CA,LOS ANGELES,90071,CAPITAL GROUP COMPANIES GLOBAL,CAPITAL GROUP COMPANIES GLOBAL,capital-group,https://www.linkedin.com/company/capital-group,https://www.linkedin.com/search/results/people/?currentCompany=%5B%224019%22%2C%222463427%22%5D&origin=COMPANY_PAGE_CANNED_SEARCH,Capital Group,8796,4019|2463427
