Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name
2022,ACHILL BEG CONSTRUCTION INC,0,0,1,0,23,7376,CA,SAN FRANCISCO,94110,ACHILL BEG CONSTRUCTION
2022,ACHRONIX SEMICONDUCTOR CORP,0,0,17,0,33,2651,CA,SANTA CLARA,95054,ACHRONIX SEMICONDUCTOR CORP
2022,ACIES ENGINEERING INC,0,0,4,0,54,3971,CA,MILPITAS,95035,ACIES ENGINEERING
2022,ACILON CONSULTING LLC,2,1,3,0,54,5259,CA,LOS ALTOS,94022,ACILON CONSULTING
2022,ACKERMAN TECHNOLOGIES LLC,5,0,3,0,54,8933,CA,UNION CITY,94587,ACKERMAN TECHNOLOGIES
2022,ACLIMA INC,0,0,4,0,51,8364,CA,SAN FRANCISCO,94111,ACLIMA
2022,ACM TECHNOLOGIES INC,0,0,1,0,42,6158,CA,CORONA,92882,ACM TECHNOLOGIES
2022,ACME TRADING CORPORATION,1,0,0,0,42,0804,CA,ROWLAND HEIGHTS,91748,ACME TRADING CORPORATION
2022,ACNOVATE CORPORATION,4,0,6,1,54,5665,CA,SANTA CLARA,95054,ACNOVATE CORPORATION
2022,ACON LABORATORIES INC,0,0,1,0,42,2050,CA,SAN DIEGO,92121,ACON LABORATORIES
2022,ACORE CAPITAL MORTGAGE LP,1,0,3,0,52,4841,CA,LARKSPUR,94939,ACORE CAPITAL MORTGAGE
2022,ACORNS GROW INCORPORATED,1,0,13,0,52,6397,CA,IRVINE,92617,ACORNS GROWORPORATED
2022,ACSR LLC D/B/A ALTA CAMARILLO HEALTHCARE CTR,0,0,2,0,62,1949,CA,CAMARILLO,93012,ACSR D/B/A ALTA CAMARILLO HEALTHCARE CTR
2022,ACT LAB LLC,1,0,0,0,54,6160,CA,LONG BEACH,90805,ACT LAB
2022,ACTION FACE LLC,1,0,0,0,33,4916,CA,BERKELEY,94708,ACTION FACE
2022,ACTIONTEC ELECTRONICS INC,0,0,1,0,54,9385,CA,SANTA CLARA,95054,ACTIONTEC ELECTRONICS
2022,ACTIVEHOURS INC DBA EARNIN,4,0,17,2,52,5567,CA,PALO ALTO,94306,ACTIVEHOURS EARNIN
2022,ACTIVISION BLIZZARD MEDIA LLC,8,0,19,0,54,2991,CA,SAN MATEO,94404,ACTIVISION BLIZZARD MEDIA
2022,ACTIVISION PUBLISHING INC,0,0,1,0,31,6438,CA,SANTA MONICA,90404,ACTIVISION PUBLISHING
2022,ACTON INC,1,0,2,0,33,9185,CA,LIVERMORE,94551,ACTON
2022,ACUMEN LLC,0,0,6,0,51,8582,CA,BURLINGAME,94010,ACUMEN
2022,ACUMEN ROBOT INTELLIGENCE INC,1,0,0,0,45,0700,CA,DIAMOND BAR,91789,ACUMEN ROBOT INTELLIGENCE
2022,ACUTRACK INC,1,0,7,1,54,3815,CA,LIVERMORE,94551,ACUTRACK
2022,AD NET INC,1,0,6,1,54,7350,CA,LOS ANGELES,90024,AD NET
2022,ADAM JACOBS CHIROPRACTIC CORPORATION DBA SF CUSTOM CHIROPRACTIC,0,0,1,0,62,7047,CA,SAN FRANCISCO,94158,ADAM JACOBS CHIROPRACTIC CORPORATION SF CUSTOM CHIROPRACTIC
2022,ADAMS GRAIN COMPANY,0,0,1,0,42,0577,CA,ARBUCKLE,95912,ADAMS GRAIN COMPANY
2022,ADARA INC,9,1,13,1,54,2833,CA,PALO ALTO,94306,ADARA
2022,ADARA NETWORKS INC,8,0,9,0,54,6758,CA,SAN JOSE,95110,ADARA NETWORKS
2022,ADATA TECHNOLOGY USA CO LTD,0,0,1,0,42,9627,CA,BREA,92821,ADATA TECHNOLOGY CO LTD
2022,ADCO MANUFACTURING,1,0,0,0,33,6750,CA,SANGER,93657,ADCO MANUFACTURING
2022,ADCOCK AI INC,1,0,9,1,54,7866,CA,MENLO PARK,94025,ADCOCK AI
2022,ADCOLONY INC,18,1,10,0,54,7702,CA,SAN MATEO,94404,ADCOLONY
2022,ADD SMILE HEALTH SERVICES INC,1,0,1,0,62,2851,CA,SAN GABRIEL,91776,ADD SMILE HEALTH SERVICES
2022,ADDEPAR INC,5,0,24,0,51,0433,CA,MOUNTAIN VIEW,94041,ADDEPAR
2022,ADEN STAFF INC,6,0,5,0,54,3924,CA,FREMONT,94538,ADEN STAFF
2022,ADEPT CHIP TECHNOLOGIES INC,5,0,0,0,54,1042,CA,CUPERTINO,95014,ADEPT CHIP TECHNOLOGIES
2022,ADEPT CONSULTING GROUP INC,7,0,3,0,54,1134,CA,DANVILLE,94506,ADEPT CONSULTING GROUP
2022,ADICET BIO INC,1,0,0,0,54,1140,CA,MENLO PARK,94025,ADICET BIO
2022,ADIENT AEROSPACE LLC,0,0,1,0,33,6190,CA,HUNTINGTON BEACH,92647,ADIENT AEROSPACE
2022,ADIN TECHNOLOGIES INC,0,0,2,0,54,9640,CA,DUBLIN,94568,ADIN TECHNOLOGIES
2022,ADIN TECHNOLOGIES INC,2,0,1,0,54,9673,CA,DUBLIN,94568,ADIN TECHNOLOGIES
2022,ADISOLS LLC,3,0,0,0,54,8670,CA,FRESNO,93721,ADISOLS
2022,ADIVO ASSOCIATES LLC,4,0,0,4,54,6046,CA,SAN FRANCISCO,94104,ADIVO ASSOCIATES
2022,ADNANT LLC,0,0,1,0,54,5043,CA,DOWNEY,90241,ADNANT
2022,ADOBE ASSOCIATES INC,1,0,4,0,54,0216,CA,SANTA ROSA,95401,ADOBE ASSOCIATES
2022,ADOBE INC,126,4,680,17,54,9522,CA,SAN JOSE,94110,ADOBE
2022,ADRA AND ALTMAN CHIROPRACTIC APC,1,0,0,0,62,0220,CA,BEVERLY HILLS,90212,ADRA AND ALTMAN CHIROPRACTIC APC
2022,ADROIT RESOURCES INC,1,0,2,1,54,5829,CA,FREMONT,94538,ADROIT RESOURCES
2022,ADROIT WORLDWIDE MEDIA INC,6,0,6,0,54,2622,CA,ALISO VIEJO,92656,ADROIT WORLDWIDE MEDIA
2022,ADTECH CORP,1,0,0,0,33,1116,CA,CARLSBAD,92010,ADTECH CORP
2022,ADVANCE DESIGN CONSULTANTS INC,0,0,1,0,54,6221,CA,SAN JOSE,95126,ADVANCE DESIGN CONSULTANTS
2022,ADVANCE OCCUPATIONAL AND  HAND THERAPY CENTER,1,0,0,0,62,7912,CA,IRVINE,92618,ADVANCE OCCUPATIONAL AND  HAND THERAPY CENTER
2022,ADVANCED APPLIED ENGINEERING INC,3,0,0,0,54,1837,CA,CITY OF INDUSTRY,91746,ADVANCED APPLIED ENGINEERING
2022,ADVANCED BIONICS LLC,21,2,40,0,54,2085,CA,VALENCIA,91355,ADVANCED BIONICS
2022,ADVANCED BIONICS LLC,0,0,1,0,42,2085,CA,VALENCIA,91355,ADVANCED BIONICS
2022,ADVANCED CELL DIAGNOSTICS INC,12,0,4,0,54,5988,CA,NEWARK,94560,ADVANCED CELL DIAGNOSTICS
2022,ADVANCED CHEMBLOCKS INC DBA ACHEMBLOCK,2,0,2,0,54,1004,CA,HAYWARD,94545,ADVANCED CHEMBLOCKS ACHEMBLOCK
2022,ADVANCED EARTH SCIENCES INC,0,0,1,0,54,4789,CA,IRVINE,92618,ADVANCED EARTH SCIENCES
2022,ADVANCED EMEDIA INC,1,0,0,0,51,5649,CA,ALISO VIEJO,92656,ADVANCED EMEDIA
2022,ADVANCED ENGINEERING SERVICES LLC,16,0,50,2,54,2850,CA,SAN JOSE,95138,ADVANCED ENGINEERING SERVICES
2022,ADVANCED INCOME & ACCOUNTING SERVI,0,0,2,0,54,5559,CA,ALHAMBRA,91801,ADVANCEDOME & ACCOUNTING SERVI
2022,ADVANCED INDUSTRIAL COMPUTER INC,0,0,1,0,42,2192,CA,CITY OF INDUSTRY,91789,ADVANCED INDUSTRIAL COMPUTER
2022,ADVANCED MECHATRONICS SOLUTIONS INC,0,0,2,0,42,5428,CA,SAN DIEGO,92154,ADVANCED MECHATRONICS SOLUTIONS
2022,ADVANCED MOBILITY GROUP,0,0,2,0,54,3515,CA,WALNUT CREEK,94597,ADVANCED MOBILITY GROUP
2022,ADVANCED ONCOLOGY GROUP LLC,10,0,18,0,54,5460,CA,ARCADIA,91007,ADVANCED ONCOLOGY GROUP
2022,ADVANCED PURIFICATION ENGINEERING,4,0,6,0,33,7030,CA,WALNUT,91789,ADVANCED PURIFICATION ENGINEERING
2022,ADVANCED ROTORCRAFT TECHNOLOGY INC,1,0,0,0,54,9639,CA,SUNNYVALE,94085,ADVANCED ROTORCRAFT TECHNOLOGY
2022,ADVANCED STERILIZATION PRODUCTS INC,1,0,0,0,33,3671,CA,IRVINE,92618,ADVANCED STERILIZATION PRODUCTS
2022,ADVANCED STRUCTURAL TECHS INC,1,0,1,0,33,9463,CA,OXNARD,93030,ADVANCED STRUCTURAL TECHS
2022,ADVANCEDSEQ LLC,0,1,0,0,99,6375,CA,PLEASANTON,94588,ADVANCEDSEQ
2022,ADVANLINK INC,0,0,1,0,45,4505,CA,FREMONT,94538,ADVANLINK
2022,ADVANTAGE SALES & MARKETING LLC D,12,1,21,0,54,7131,CA,IRVINE,92618,ADVANTAGE SALES & MARKETING D
2022,ADVANTECH CORPORATION,2,0,1,1,42,4624,CA,MILPITAS,95035,ADVANTECH CORPORATION
2022,ADVANTEST AMERICA INC,4,1,18,0,33,2678,CA,SAN JOSE,95134,ADVANTEST AMERICA
2022,ADVANTIS GLOBAL INC,13,0,85,4,54,1792,CA,MILL VALLEY,94941,ADVANTIS GLOBAL
2022,ADVANTIS GLOBAL SERVICES LLC,2,0,3,0,54,8484,CA,MILL VALLEY,94941,ADVANTIS GLOBAL SERVICES
2022,ADVANTIV TECHNOLOGIES INC,1,0,0,0,42,1747,CA,FREMONT,94538,ADVANTIV TECHNOLOGIES
2022,ADVATIX INC,4,0,11,0,54,0469,CA,WESTLAKE VILLAGE,91361,ADVATIX
2022,ADVENT SOFTWARE INC,2,0,12,0,51,1952,CA,SAN FRANCISCO,94103,ADVENT SOFTWARE
2022,ADVENTIST HEALTH BAKERSFIELD,2,0,2,0,62,4234,CA,BAKERSFIELD,93301,ADVENTIST HEALTH BAKERSFIELD
2022,ADVENTIST HEALTH DELANO,4,0,3,0,62,8013,CA,BAKERSFIELD,93301,ADVENTIST HEALTH DELANO
2022,ADVENTIST HEALTH TEHACHAPI VALLEY,15,0,14,0,62,0617,CA,TEHACHAPI,93561,ADVENTIST HEALTH TEHACHAPI VALLEY
2022,ADVENTIST HEALTH WHITE MEMORIAL,0,0,7,0,62,2647,CA,ROSEVILLE,95661,ADVENTIST HEALTH WHITE MEMORIAL
2022,ADVENTIST HLTH CLEARLAKE HOSPITAL INC,0,0,2,0,62,5149,CA,CLEARLAKE,95422,ADVENTIST HLTH CLEARLAKE HOSPITAL
2022,ADVERUM BIOTECHNOLOGIES INC,5,3,9,0,54,8327,CA,REDWOOD CITY,94063,ADVERUM BIOTECHNOLOGIES
2022,ADVIN BIOTECH INC,2,0,1,0,54,1158,CA,SAN DIEGO,92121,ADVIN BIOTECH
2022,ADYEN INC,0,0,4,0,52,3381,CA,SAN FRANCISCO,94107,ADYEN
2022,ADYEN N V SAN FRANCISCO BRANCH,1,1,16,0,52,9949,CA,SAN FRANCISCO,94107,ADYEN N V SAN FRANCISCO BRANCH
2022,AEC CONTROLS INC,0,0,2,0,54,4100,CA,RANCHO CORDOVA,95670,AEC CONTROLS
2022,AEC ON SITE INC,32,1,204,1,54,9853,CA,COSTA MESA,92626,AEC ON SITE
2022,AECOM TECHNICAL SERVICES INC,38,4,133,4,54,1922,CA,LOS ANGELES,90071,AECOM TECHNICAL SERVICES
2022,AEG PRESENTS LLC,0,0,1,0,71,6439,CA,LOS ANGELES,90015,AEG PRESENTS
2022,AEHR TEST SYSTEMS,0,0,1,0,33,4084,CA,FREMONT,94539,AEHR TEST SYSTEMS
2022,AELUMA INC,1,0,1,0,54,7351,CA,GOLETA,93117,AELUMA
2022,AEMTEK INC,1,0,0,0,33,6738,CA,FREMONT,94539,AEMTEK
2022,AEONSEMI TECHNOLOGIES INC,0,0,2,0,51,6870,CA,SANTA CLARA,95054,AEONSEMI TECHNOLOGIES
2022,AERA ENERGY SERVICES COMPANY,0,0,2,0,21,6453,CA,BAKERSFIELD,93311,AERA ENERGY SERVICES COMPANY
2022,AERA TECHNOLOGY INC,0,0,5,0,54,7525,CA,MOUNTAIN VIEW,94041,AERA TECHNOLOGY
2022,AERIS COMMUNICATIONS INC,1,0,4,0,51,8878,CA,SAN JOSE,95110,AERIS COMMUNICATIONS
2022,AERO TECHNOLOGIES INC,0,0,1,0,54,5905,CA,SAN FRANCISCO,94105,AERO TECHNOLOGIES
2022,AEROGEN PHARMA CORPORATION,0,0,2,0,54,6339,CA,SAN MATEO,94402,AEROGEN PHARMA CORPORATION
2022,AEROSPACE FACILITIES GROUP INC,0,0,2,0,33,3359,CA,WEST SACRAMENTO,95691,AEROSPACE FACILITIES GROUP
2022,AEROSPIKE INC,3,0,7,0,51,1175,CA,MOUNTAIN VIEW,94043,AEROSPIKE
2022,AERSERV LLC,2,0,1,0,51,6421,CA,SAN FRANCISCO,94107,AERSERV
2022,AETHER BIOMACHINES INC,0,0,1,0,99,5816,CA,MENLO PARK,94025,AETHER BIOMACHINES
2022,AEVA INC,11,0,37,0,54,1800,CA,MOUNTAIN VIEW,94043,AEVA
2022,AEYE INC,2,0,4,1,33,7430,CA,DUBLIN,94568,AEYE
2022,AEYE INC,0,0,2,0,33,6742,CA,DUBLIN,94568,AEYE
2022,AFAR LLC,0,0,1,0,51,7740,CA,SAN FRANCISCO,94104,AFAR
2022,AFFICIENT ACADEMY INC,4,1,4,0,51,7187,CA,SAN JOSE,95129,AFFICIENT ACADEMY
2022,AFFINE TECH SYSTEMS LLC,8,1,3,0,54,0196,CA,FREMONT,94536,AFFINE TECH SYSTEMS
2022,AFFINIAN GROUP LLC,2,2,11,0,54,8399,CA,SACRAMENTO,95816,AFFINIAN GROUP
2022,AFFIRM ENTERTAINMENT INC,0,0,1,0,51,3929,CA,CULVER CITY,90232,AFFIRM ENTERTAINMENT
2022,AFFIRM INC,15,0,104,6,52,3534,CA,SAN FRANCISCO,94108,AFFIRM
2022,AFFIRMA REHABILITATION INC,1,0,2,0,62,4350,CA,ALISO VIEJO,92656,AFFIRMA REHABILITATION
2022,AFFIRMED HOUSING GROUP INC,1,0,0,0,23,2994,CA,SAN DIEGO,92128,AFFIRMED HOUSING GROUP
2022,AFFORDABLE ANIMAL HOSPITAL EAGLE R,1,0,1,0,54,9837,CA,LOS ANGELES,90065,AFFORDABLE ANIMAL HOSPITAL EAGLE R
2022,AFG INTL PRODUCTS INC,0,0,1,0,42,0323,CA,MONTEBELLO,90640,AFG INTL PRODUCTS
2022,AFRESH TECHNOLOGIES INC D/B/A AFRE,1,0,1,0,42,3854,CA,SAN FRANCISCO,94105,AFRESH TECHNOLOGIES D/B/A AFRE
2022,AFRICAN CULTURAL CENTER USA,1,0,0,0,71,1905,CA,HERCULES,94547,AFRICAN CULTURAL CENTER
2022,AFTERPAY US INC,2,0,32,1,52,8301,CA,SAN FRANCISCO,94108,AFTERPAY US
2022,AG METRICS GROUP INC DBA AG METRICS GROUP PACIFIC AG RESEARCH FLORIDA AG RESEARCH MICHIGAN AG RESEARCH,4,0,8,0,54,6193,CA,SAN LUIS OBISPO,93401,AG METRICS GROUP AG METRICS GROUP PACIFIC AG RESEARCH FLORIDA AG RESEARCH MICHIGAN AG RESEARCH
2022,AGAMA SOLUTIONS INC,27,2,64,0,54,2488,CA,FREMONT,94538,AGAMA SOLUTIONS
2022,AGATE GROUP CORPORATION,4,0,2,0,54,8247,CA,PENRYN,95663,AGATE GROUP CORPORATION
2022,AGBAYANI CONSTRUCTION CORPORATION,0,0,1,0,23,2778,CA,DALY CITY,94014,AGBAYANI CONSTRUCTION CORPORATION
2022,AGC INC,1,0,0,0,23,3045,CA,CAMPBELL,95008,AGC
2022,AGE OF LEARNING INC,2,0,8,0,51,5531,CA,GLENDALE,91203,AGE OF LEARNING
2022,AGENA BIOSCIENCE INC,2,0,1,0,54,2734,CA,SAN DIEGO,92121,AGENA BIOSCIENCE
2022,AGENDIA INC,0,0,2,0,62,6244,CA,IRVINE,92618,AGENDIA
2022,AGENT IQ INC,0,0,2,1,51,5979,CA,SAN FRANCISCO,94103,AGENT IQ
2022,AGGREGATE FILMS INC,0,0,2,0,51,3831,CA,LOS ANGELES,90067,AGGREGATE FILMS
2022,AGILE DATAPRO INC,4,0,6,0,54,4429,CA,CAMPBELL,95008,AGILE DATAPRO
2022,AGILE GLOBAL SOLUTIONS INC,2,0,4,1,54,1776,CA,FOLSOM,95630,AGILE GLOBAL SOLUTIONS
2022,AGILE SOFT SYSTEMS INC,6,2,4,0,54,0984,CA,FREMONT,94536,AGILE SOFT SYSTEMS
2022,AGILENT TECHNOLOGIES INC,16,1,47,0,33,8772,CA,SANTA CLARA,95051,AGILENT TECHNOLOGIES
2022,AGILEPOINT INC,1,0,1,0,51,6129,CA,MOUNTAIN VIEW,94043,AGILEPOINT
2022,AGILISIUM CONSULTING LLC,4,0,1,0,54,8219,CA,STEVENSON RNH,91381,AGILISIUM CONSULTING
2022,AGILITY SOFTWARE SOLUTIONS LLC,2,0,4,0,54,9633,CA,SACRAMENTO,95825,AGILITY SOFTWARE SOLUTIONS
2022,AGILOFT INC,5,0,6,0,54,7214,CA,REDWOOD CITY,94063,AGILOFT
2022,AGORA LAB INC,7,0,2,0,54,7999,CA,PALO ALTO,94301,AGORA LAB
2022,AGORA LAB INC,1,0,2,0,51,7999,CA,SANTA CLARA,95054,AGORA LAB
2022,AGREEYA SOLUTIONS INC,20,1,36,1,54,5578,CA,FOLSOM,95630,AGREEYA SOLUTIONS
2022,AGRIAN INC BY TELUS AGRICULTURE,14,1,2,0,54,3824,CA,CLOVIS,93611,AGRIAN BY TELUS AGRICULTURE
2022,AGRIM TECHNOLOGIES INC,15,1,4,0,54,4234,CA,SAN JOSE,95135,AGRIM TECHNOLOGIES
2022,AH CAPITAL MANAGEMENT LLC,0,0,8,0,52,1217,CA,MENLO PARK,94025,AH CAPITAL MANAGEMENT
2022,AHANA CLOUD INC,0,0,2,0,51,0403,CA,SAN MATEO,94403,AHANA CLOUD
2022,AHCS MANAGEMENT INC,1,0,0,0,51,0854,CA,GARDEN GROVE,92845,AHCS MANAGEMENT
2022,AHDOOT WOLFSON PC,5,0,4,0,54,5980,CA,BURBANK,91505,AHDOOT WOLFSON PC
2022,AIARA INC,1,0,3,0,54,3926,CA,SAN JOSE,95134,AIARA
2022,AIBEE US CORPORATION,20,0,10,0,54,8017,CA,PALO ALTO,94306,AIBEE US CORPORATION
2022,AIDASH INC,3,0,10,0,54,8842,CA,SAN JOSE,95128,AIDASH
2022,AIDP INC,2,0,1,0,44,5838,CA,CITY OF INDUSTRY,91748,AIDP
2022,AIDS HEALTHCARE FDN,8,0,3,0,62,2121,CA,LOS ANGELES,90028,AIDS HEALTHCARE FDN
2022,AIDS LEGAL REFERRAL PANEL OF THE SAN FRANCISCO BAY AREA,3,0,15,0,54,1738,CA,SAN FRANCISCO,94103,AIDS LEGAL REFERRAL PANEL OF THE SAN FRANCISCO BAY AREA
2022,AIFI INC,2,0,6,1,54,5682,CA,MENLO PARK,94025,AIFI
2022,AIM SPORTS INC,1,0,3,0,42,8240,CA,ONTARIO,91761,AIM SPORTS
2022,"AIMMUNE NESTLE HEALTH SCIENCE SERVICES, LLC",0,0,1,0,32,3754,CA,BRISBANE,94005,"AIMMUNE NESTLE HEALTH SCIENCE SERVICES,"
2022,AINGEL CORP DBA TRIBAL CREDIT,10,1,7,0,54,0231,CA,SAN JOSE,95113,AINGEL CORP TRIBAL CREDIT
2022,AIOI NISSAY DOWA INSURANCE SVCS US,0,0,1,0,52,4970,CA,TORRANCE,90501,AIOI NISSAY DOWA INSURANCE SVCS US
2022,AIONIS LLC,4,0,6,0,54,4655,CA,LOS GATOS,95032,AIONIS
2022,AIR LEASE CORP,0,0,1,0,53,0403,CA,LOS ANGELES,90067,AIR LEASE CORP
2022,AIR PROTEIN INC,1,0,2,0,31,0599,CA,PLEASANTON,94566,AIR PROTEIN
2022,AIR SYSTEMS INC,1,0,1,0,42,4056,CA,SAN JOSE,95122,AIR SYSTEMS
2022,AIRA TECHNOLOGIES INC,4,0,1,0,54,9264,CA,SARATOGA,95070,AIRA TECHNOLOGIES
2022,AIRBNB INC,12,0,234,1,56,1428,CA,SAN FRANCISCO,94103,AIRBNB
2022,AIRBYTE INC,0,0,5,0,51,9854,CA,SAN FRANCISCO,94121,AIRBYTE
2022,AIRCOM PACIFIC INC,1,0,1,0,99,2633,CA,FREMONT,94538,AIRCOM PACIFIC
2022,AIRGAIN INC,0,0,1,0,33,3882,CA,SAN DIEGO,92130,AIRGAIN
2022,AIRGAP NETWORKS INC,0,0,1,0,51,7067,CA,SANTA CLARA,95054,AIRGAP NETWORKS
2022,"AIRITY TECHNOLOGIES, INC.",2,0,0,0,33,9891,CA,REDWOOD CITY,94063,"AIRITY TECHNOLOGIES,."
2022,AIRKIT INC,6,0,0,2,54,9593,CA,REDWOOD CITY,94063,AIRKIT
2022,AIRSPACE TECHNOLOGIES INC,1,0,0,0,48,3172,CA,CARLSBAD,92010,AIRSPACE TECHNOLOGIES
2022,AIRWALLEX US LLC,0,0,2,0,52,3769,CA,SAN FRANCISCO,94103,AIRWALLEX US
2022,AISERA INC,1,0,10,0,54,9488,CA,PALO ALTO,94303,AISERA
2022,AITE INSTITUTE,1,0,1,0,61,5466,CA,IRVINE,92618,AITE INSTITUTE
2022,AITMED INCORPORATED,2,0,0,0,62,9850,CA,ANAHEIM,92805,AITMEDORPORATED
2022,AIUTO LLC,6,0,18,0,52,8275,CA,LOS ANGELES,90064,AIUTO
2022,AJINOMOTO FOODS NORTH AMERICA INC,3,0,2,0,31,1609,CA,ONTARIO,91764,AJINOMOTO FOODS NORTH AMERICA
2022,AJIT HEALTHCARE INC,0,0,1,0,62,3110,CA,LOS ANGELES,90057,AJIT HEALTHCARE
2022,AJSB PROPERTIES LLC,0,0,1,0,53,5942,CA,CHINO HILLS,91709,AJSB PROPERTIES
2022,AKASA INC,1,0,9,0,54,0816,CA,SOUTH SAN FRANCISCO,94080,AKASA
2022,AKASA INC,6,0,7,0,54,0813,CA,SOUTH SAN FRANCISCO,94080,AKASA
2022,AKEL ENGINEERING GROUP INC,2,0,2,0,54,6108,CA,FRESNO,93720,AKEL ENGINEERING GROUP
2022,AKI OMI LLC,0,0,5,0,54,2401,CA,SAN FRANCISCO,94122,AKI OMI
2022,AKIDEV CORPORATION,1,0,1,1,54,4492,CA,FREMONT,94536,AKIDEV CORPORATION
2022,AKM SEMICONDUCTOR INC,0,0,1,0,42,4174,CA,SAN JOSE,95110,AKM SEMICONDUCTOR
2022,AKOYA BIOSCIENCES INC,5,0,8,0,54,6242,CA,MENLO PARK,94025,AKOYA BIOSCIENCES
2022,AKRAYA INC,3,0,3,0,54,6644,CA,SANTA CLARA,95054,AKRAYA
2022,AKRIBIS SYSTEMS INCORPORATED,0,0,1,0,33,1489,CA,SAN JOSE,95131,AKRIBIS SYSTEMSORPORATED
2022,AKSHAYA INC,13,0,65,2,54,7316,CA,PLEASANTON,94566,AKSHAYA
2022,AKTA LLC,1,0,6,0,51,2930,CA,SAN FRANCISCO,94107,AKTA
2022,AKTANA INC,4,0,14,1,54,5567,CA,SAN FRANCISCO,94102,AKTANA
2022,AKTANA INC,0,0,1,0,51,5567,CA,SAN FRANCISCO,94102,AKTANA
2022,AKUA BEHAVIORAL HEALTH INC,1,0,1,0,62,4199,CA,NEWPORT BEACH,92660,AKUA BEHAVIORAL HEALTH
2022,AKUSA INC,0,0,2,0,32,5733,CA,FRESNO,93710,AKUSA
2022,AL ADVISORS MANAGEMENT INC,9,0,16,0,54,9848,CA,SAN FRANCISCO,94133,AL ADVISORS MANAGEMENT
2022,ALAMAR BIOSCIENCES INC,33,1,35,1,54,9036,CA,FREMONT,92538,ALAMAR BIOSCIENCES
2022,ALAMEDA ALLIANCE FOR HEALTH,0,0,12,0,52,6947,CA,ALAMEDA,94502,ALAMEDA ALLIANCE FOR HEALTH
2022,ALAMEDA HEALTHCARE & WELLNESS CENTER LLC,0,0,1,0,62,3234,CA,ALAMEDA,94501,ALAMEDA HEALTHCARE & WELLNESS CENTER
2022,ALATION INC,4,0,29,1,51,9601,CA,REDWOOD CITY,94065,ALATION
2022,ALBERT CORP,0,0,1,0,51,5705,CA,CULVER CITY,90232,ALBERT CORP
2022,ALBERTSON S LLC,2,0,4,0,44,4434,CA,PLEASANTON,94588,ALBERTSON S
2022,ALBION ENVIRONMENTAL INC,0,0,1,0,54,1713,CA,SANTA CRUZ,95062,ALBION ENVIRONMENTAL
2022,ALCANCE MEDIA GROUP LLC,0,0,2,1,54,5417,CA,MILL VALLEY,94941,ALCANCE MEDIA GROUP
2022,ALCATRAZ AI INC,0,0,2,0,51,6360,CA,REDWOOD CITY,94063,ALCATRAZ AI
2022,ALCHEMEE LLC,0,0,2,0,45,5701,CA,SANTA MONICA,90401,ALCHEMEE
2022,ALCHEMY INSIGHTS INC,0,0,3,0,51,3021,CA,SAN FRANCISCO,94105,ALCHEMY INSIGHTS
2022,ALCHEMY SOLAR LLC,1,0,0,0,42,7048,CA,ENCINITAS,92024,ALCHEMY SOLAR
2022,ALCHIP TECHNOLOGIES INC,0,0,2,0,54,4620,CA,SAN JOSE,95131,ALCHIP TECHNOLOGIES
2022,ALCION INC,1,0,3,0,54,9501,CA,SANTA CLARA,95054,ALCION
2022,ALCO BUILDING SOLUTIONS,0,0,1,0,23,3862,CA,ARCADIA,91006,ALCO BUILDING SOLUTIONS
2022,ALE USA INC,1,0,7,0,33,7498,CA,AGOURA HILLS,91301,ALE
2022,ALECTIO INC,0,1,0,0,51,7288,CA,SANTA CLARA,95054,ALECTIO
2022,ALECTOR LLC,0,0,1,0,99,2363,CA,SOUTH SAN FRANCISCO,94080,ALECTOR
2022,ALECTOR LLC,6,0,8,0,54,2363,CA,SOUTH SAN FRANCISCO,94080,ALECTOR
2022,ALERTENTERPRISE INC,5,1,7,2,54,1931,CA,FREMONT,94538,ALERTENTERPRISE
2022,ALEXANDRIA INVESTMENT RESEARCH AND TECHNOLOGY INC,1,0,2,0,51,3960,CA,LOS ANGELES,90048,ALEXANDRIA INVESTMENT RESEARCH AND TECHNOLOGY
2022,ALFA TECH CONSULTING ENGINEERS INC,7,0,6,0,54,1171,CA,SAN JOSE,95131,ALFA TECH CONSULTING ENGINEERS
2022,ALFRED LAKE INC DBA WALTHAM CLINIC,0,0,3,1,62,3145,CA,WALNUT CREEK,94597,ALFRED LAKE WALTHAM CLINIC
2022,ALG LAWYERS INC,3,0,7,0,54,4278,CA,LOS ANGELES,90064,ALG LAWYERS
2022,ALGEN BIOTECHNOLOGIES INC,2,0,1,0,54,1866,CA,SAN FRANCISCO,94107,ALGEN BIOTECHNOLOGIES
2022,ALGOLIA INC,1,0,2,0,51,1395,CA,SAN FRANCISCO,94105,ALGOLIA
2022,ALIBABA CLOUD US LLC,1,0,6,0,54,1352,CA,SUNNYVALE,94085,ALIBABA CLOUD US
2022,ALIBABA GROUP U S INC,6,0,15,3,54,7542,CA,SAN MATEO,94402,ALIBABA GROUP U S
2022,ALICE TECHNOLOGIES INC,4,0,10,0,54,7485,CA,MENLO PARK,94025,ALICE TECHNOLOGIES
2022,ALIEN TECH LLC,1,0,1,0,54,8439,CA,SAN JOSE,95138,ALIEN TECH
2022,ALIGNMENT HEALTHCARE INC,1,0,8,0,52,6242,CA,ORANGE,92868,ALIGNMENT HEALTHCARE
