Fiscal Year,Employer,Initial Approval,Initial Denial,Continuing Approval,Continuing Denial,NAICS,Tax ID,State,City,ZIP,Cleaned Employer Name,LinkedIn ID
2022,KAYGEN INC,3,0,9,0,51,9228,CA,IRVINE,92618,KAYGEN,
2022,KBF CPAS LLP,7,1,11,0,54,164,CA,IRVINE,92618,KBF CPAS LLP,
2022,KDB SILICON VALLEY LLC,22,0,17,0,52,5334,CA,MOUNTAIN VIEW,94041,KDB SILICON VALLEY,
2022,KDINFOTECH,4,0,13,0,54,1979,CA,SAN JOSE,95113,KDINFOTECH,
2022,KEATING KHANG,6,0,7,0,54,5833,CA,SAN MARINO,91108,KEATING KHANG,
2022,KEE INTERFACE TECH INC,5,0,16,1,33,7003,CA,BREA,92821,KEE INTERFACE TECH,
2022,KEEP TRUCKIN INC,2,0,25,0,51,361,CA,SAN FRANCISCO,94105,KEEP TRUCKIN,
2022,KEISER CORP,0,0,5,0,33,6860,CA,FRESNO,93706,KEISER CORP,
2022,KELLY ARCHITECTS A PROFESSIONAL CORPORATION,15,0,48,0,54,6217,CA,LOS ANGELES,90057,KELLY ARCHITECTS A PROFESSIONAL CORPORATION,
2022,KELYTECH CORP,45,1,68,2,33,6161,CA,MILPITAS,95035,KELYTECH CORP,
2022,KENDALL WILKINSON DESIGN LLC,8,0,35,1,54,1009,CA,SAN FRANCISCO,94118,KENDALL WILKINSON DESIGN,
2022,KETCH KLOUD INC,1,0,6,0,54,338,CA,SAN FRANCISCO,94108,KETCH KLOUD,
2022,KETOS INC,19,0,68,1,54,8052,CA,MILPITAS,95035,KETOS,
2022,KEY BUSINESS SOLUTIONS INC,7,0,16,0,54,6494,CA,SACRAMENTO,95834,KEY BUSINESS SOLUTIONS,
2022,KEYSIGHT TECHNOLOGIES INC,11,1,62,3,33,4555,CA,AMERICAN CANYON,94503,KEYSIGHT TECHNOLOGIES,
2022,KEYU TECH LLC,20,0,17,0,54,2859,CA,FREMONT,94538,KEYU TECH,
2022,KIAN CORPORATION,5,0,12,2,54,9409,CA,TRACY,95376,KIAN CORPORATION,
2022,KIEFER CONSULTING INC,1,0,7,1,54,3818,CA,FOLSOM,95630,KIEFER CONSULTING,
2022,KIM AND LEE LLP,1,0,11,0,54,6289,CA,TORRANCE,90504,KIM AND LEE LLP,
2022,KING S HAWAIIAN HOLDING CO INC,0,0,7,0,31,7313,CA,TORRANCE,90501,KING S HAWAIIAN HOLDING CO,
2022,KINGFISH GROUP INC,0,0,5,0,52,3337,CA,SAN FRANCISCO,94108,KINGFISH GROUP,
2022,KINGSGROUP USA LLC,7,0,11,0,51,8941,CA,SAN JOSE,95134,KINGSGROUP,
2022,KIOXIA AMERICA INC,4,0,9,0,33,579,CA,SAN JOSE,95134,KIOXIA AMERICA,
2022,KITE PHARMA INC,3,0,32,0,54,4986,CA,FOSTER CITY,94404,KITE PHARMA,
2022,KK TECHNOLOGIES LLC,5,0,43,0,54,1034,CA,RANCHO CORDOVA,95670,KK TECHNOLOGIES,
2022,KLEINFELDER INC,1,0,8,0,54,2513,CA,SAN DIEGO,92101,KLEINFELDER,
2022,KMC ACCOUNTANCY CORP,6,0,7,0,54,1785,CA,CITY OF INDUSTRY,91748,KMC ACCOUNTANCY CORP,
2022,KNOBBE MARTENS OLSON & BEAR LLP,1,0,31,0,54,5138,CA,IRVINE,92614,KNOBBE MARTENS OLSON & BEAR LLP,
2022,KNOT INC,1,0,18,1,51,5061,CA,SAN FRANCISCO,94107,KNOT,
2022,KOMODO HEALTH INC,4,0,22,0,54,5446,CA,SAN FRANCISCO,94107,KOMODO HEALTH,
2022,KOMPRISE INC,4,0,6,0,54,9306,CA,CAMPBELL,95008,KOMPRISE,
2022,KONG INC,1,0,6,0,51,9818,CA,SAN FRANCISCO,94105,KONG,
2022,KORN FERRY US,2,0,10,0,54,8903,CA,LOS ANGELES,90067,KORN FERRY US,
2022,KPFF INC,7,1,14,0,54,5897,CA,SAN FRANCISCO,94105,KPFF,
2022,KRANZ & ASSOCIATES HOLDINGS LLC,12,0,10,0,54,9224,CA,SAN FRANCISCO,94111,KRANZ & ASSOCIATES HOLDINGS,
2022,KRIKEY INC,5,0,6,0,54,1083,CA,SAN FRANCISCO,94108,KRIKEY,
2022,KRISH COMPUSOFT SERVICES INC,16,0,19,0,54,9692,CA,MILPITAS,95035,KRISH COMPUSOFT SERVICES,
2022,KUBAYRA INC,4,0,10,0,54,3228,CA,PLEASANTON,94588,KUBAYRA,
2022,KUMARAN SYSTEMS INC,3,0,14,0,54,5672,CA,MENLO PARK,94025,KUMARAN SYSTEMS,
2022,KURT FISCHER STRUCTURAL ENGINEERS,6,1,5,0,54,3600,CA,ENCINO,91316,KURT FISCHER STRUCTURAL ENGINEERS,
2022,KUTIR CORP,9,0,15,0,54,1455,CA,NEWARK,94560,KUTIR CORP,
2022,KYORYOUNA INC,16,0,25,4,54,5472,CA,IRVINE,92612,KYORYOUNA,
2022,KYRIBA CORP,16,0,23,1,54,6502,CA,SAN DIEGO,92121,KYRIBA CORP,
2022,L A CARE HEALTH PLAN,0,0,15,0,52,8790,CA,LOS ANGELES,90017,L A CARE HEALTH PLAN,
2022,L A WEB INC,7,0,31,0,52,7770,CA,EL MONTE,91731,L A WEB,
2022,L A WEB INC,7,0,5,0,51,7770,CA,EL MONTE,91731,L A WEB,
2022,LA COAST PACE LLC,2,2,9,1,62,7762,CA,LONG BEACH,90802,LA COAST PACE,
2022,LA JOLLA INSTITUTE FOR IMMUNOLOGY,12,1,5,0,54,8688,CA,LA JOLLA,92037,LA JOLLA INSTITUTE FOR IMMUNOLOGY,
2022,LABELBOX INC,0,0,6,0,51,4328,CA,SAN FRANCISCO,94110,LABELBOX,
2022,LACEWORK INC,2,0,30,0,54,2554,CA,ALVISO,95002,LACEWORK,
2022,LADC ENGINEERING INC,21,0,13,0,54,2310,CA,SAN JOSE,95131,LADC ENGINEERING,
2022,LADDER FINANCIAL INC,0,0,7,0,52,1449,CA,MENLO PARK,94026,LADDER FINANCIAL,
2022,LAM RESEARCH CORPORATION,73,3,139,1,33,4797,CA,FREMONT,94538,LAM RESEARCH CORPORATION,
2022,LANCASTER INVESTMENT COMPANY OF CALIFORNIA L  L C,15,0,134,0,52,5670,CA,OAKLAND,94606,LANCASTER INVESTMENT COMPANY OF CALIFORNIA L  L C,
2022,LANDDESIGN CONSULTING INC,8,0,37,1,54,9132,CA,FRESNO,93727,LANDDESIGN CONSULTING,
2022,LARK TECHNOLOGIES INC,18,0,36,1,54,3237,CA,MOUNTAIN VIEW,94040,LARK TECHNOLOGIES,
2022,LAS CUMBRES OBSERVATORY GLOBAL TN,2,0,9,1,54,1278,CA,GOLETA,93117,LAS CUMBRES OBSERVATORY GLOBAL TN,
2022,LATENTAI INC,2,0,29,0,54,6980,CA,MENLO PARK,94025,LATENTAI,
2022,LAW OFFICE OF ROSS YANG APC,1,0,11,0,54,2685,CA,PASADENA,91107,LAW OFFICE OF ROSS YANG APC,
2022,LAW OFFICES OF BENJAMIN DAVIDSON P C,10,0,79,2,54,5755,CA,REDONDO BEACH,90277,LAW OFFICES OF BENJAMIN DAVIDSON P C,
2022,LAW OFFICES OF BRENT H BLAKELY INC,3,0,20,0,54,1000,CA,MANHATTAN BEACH,90266,LAW OFFICES OF BRENT H BLAKELY,
2022,LAW OFFICES OF MELANIE M YANG,2,0,6,1,54,8072,CA,SAN GABRIEL,91776,LAW OFFICES OF MELANIE M YANG,
2022,LAWRENCE BERKELEY NATIONAL LAB,81,1,57,0,54,1741,CA,BERKELEY,94702,LAWRENCE BERKELEYTIONAL LAB,
2022,LAWRENCE LIVERMORE NATIONAL SECURITY LLC,36,0,35,0,54,4386,CA,LIVERMORE,94550,LAWRENCE LIVERMORETIONAL SECURITY,
2022,LE BREAD XPRESS INC,8,0,28,0,54,5143,CA,SAN JOSE,95128,LE BREAD XPRESS,
2022,LEAF GROUP LTD,5,0,8,0,54,1239,CA,SANTA MONICA,90404,LEAF GROUP LTD,
2022,LEANTAAS INC,9,0,9,0,51,3973,CA,SANTA CLARA,95050,LEANTAAS,
2022,LEAPFROG POWER INC,8,0,46,1,54,1118,CA,SAN FRANCISCO,94111,LEAPFROG POWER,
2022,"LEGION TECHNOLOGIES, INC.",3,0,5,0,54,9787,CA,PALO ALTO,94306,"LEGION TECHNOLOGIES,.",
2022,LENDAGE LLC,0,0,7,0,52,7828,CA,SAN MATEO,94402,LENDAGE,
2022,LENDINGCLUB BANK NATIONAL ASSOCIAT,19,0,127,0,52,1886,CA,SAN FRANCISCO,94105,LENDINGCLUB BANKTIONAL ASSOCIAT,
2022,LEPRO IT LLC,5,0,6,0,54,3429,CA,MILPITAS,95035,LEPRO IT,
2022,LEVADATA INC,2,0,5,0,54,8889,CA,SAN JOSE,95113,LEVADATA,
2022,LEVEL 5 DRYWALL INC,1,0,8,0,23,7654,CA,SAN CARLOS,94070,LEVEL 5 DRYWALL,
2022,LEVI STRAUSS & CO,7,0,55,1,44,5160,CA,SAN FRANCISCO,94111,LEVI STRAUSS & CO,
2022,LEWIS BRISBOIS BISGAARD & SMITH LLP,1,1,11,0,54,522,CA,LOS ANGELES,90071,LEWIS BRISBOIS BISGAARD & SMITH LLP,
2022,LEXISNEXIS USA,22,0,45,0,51,1842,CA,SAN FRANCISCO,94105,LEXISNEXIS,
2022,LFOCUS CONSULTANCY INC,121,0,148,7,54,6287,CA,SAN JOSE,95129,LFOCUS CONSULTANCY,
2022,LIBERTYCOM LLC,6,0,8,0,54,8499,CA,SANTA CLARA,95050,LIBERTYCOM,
2022,LIFE360 INC,2,0,16,1,51,7666,CA,SAN FRANCISCO,94107,LIFE360,
2022,LIFTOFF MOBILE INC,3,0,9,0,51,4178,CA,PALO ALTO,94301,LIFTOFF MOBILE,
2022,LIFTOFF MOBILE INC,0,0,6,0,54,4178,CA,PALO ALTO,94301,LIFTOFF MOBILE,
2022,LIGHTBITS LABS INC,72,0,309,8,51,2795,CA,SAN JOSE,95126,LIGHTBITS LABS,
2022,LIGHTHOUSE CONSULTANTS INC,6,0,6,1,54,1359,CA,ARCADIA,91006,LIGHTHOUSE CONSULTANTS,
2022,LIM CHANG ASSOCIATES INC,5,0,58,2,54,1999,CA,PASADENA,91103,LIM CHANG ASSOCIATES,
2022,LIMINEX INC DBA GOGUARDIAN,13,1,15,2,54,6763,CA,EL SEGUNDO,90245,LIMINEX GOGUARDIAN,
2022,LINE FINANCIAL PBC,11,0,12,1,54,2087,CA,DUBLIN,94568,LINE FINANCIAL PBC,
2022,LINKEDIN CORPORATION,177,3,1206,14,51,2023,CA,SUNNYVALE,94085,LINKEDIN CORPORATION,
2022,LINQIA INC,46,3,36,2,54,5245,CA,SAN FRANCISCO,94103,LINQIA,
2022,LIONS GATE ENTERTAINMENT CORP DBA LIONSGATE,2,0,5,0,51,7158,CA,SANTA MONICA,90404,LIONS GATE ENTERTAINMENT CORP LIONSGATE,
2022,LIRIK INC,14,1,52,0,54,6334,CA,MILPITAS,95035,LIRIK,
2022,LITE ON INC,10,1,48,0,33,9491,CA,MILPITAS,95035,LITE ON,
2022,LITEPOINT CORP A TERADYNE COMPANY,3,0,16,1,33,2816,CA,SAN JOSE,95134,LITEPOINT CORP A TERADYNE COMPANY,
2022,LITMUS AUTOMATION INC,3,0,8,0,54,6654,CA,SAN JOSE,95131,LITMUS AUTOMATION,
2022,LITRINIUM INC,11,0,13,0,54,6875,CA,MISSION VIEJO,92691,LITRINIUM,
2022,LITTLER MENDELSON P C,3,0,13,0,54,2731,CA,SAN FRANCISCO,94104,LITTLER MENDELSON P C,
2022,LIVE NATION WORLDWIDE INC,2,0,28,0,71,7880,CA,LOS ANGELES,90046,LIVETION WORLDWIDE,
2022,LIVEACTION INC,0,0,5,0,51,2392,CA,PALO ALTO,94303,LIVEACTION,
2022,LIVERAMP INC,4,0,45,3,54,8396,CA,SAN FRANCISCO,94104,LIVERAMP,
2022,LIVEVOX INC,5,0,11,0,54,1544,CA,SAN FRANCISCO,94111,LIVEVOX,
2022,LIVEWIRE EV LLC,1,0,7,0,33,4324,CA,MOUNTAIN VIEW,94043,LIVEWIRE EV,
2022,LLP GLOBAL INC.,5,0,5,0,54,4730,CA,PASADENA,91105,LLP GLOBAL.,
2022,LMB MORTGAGE SVCS INC D/B/A LOWERM,0,0,5,0,51,8547,CA,PLAYA VISTA,90094,LMB MORTGAGE SVCS D/B/A LOWERM,
2022,LOANDEPOT COM LLC,3,0,32,0,52,9244,CA,FOOTHILL RANCH,92610,LOANDEPOT COM,
2022,LOB COM INC,2,0,13,0,51,7911,CA,SAN FRANCISCO,94107,LOB COM,
2022,LOCALLY COMPACT INC,3,0,6,0,54,3782,CA,BERKELEY,94704,LOCALLY COMPACT,
2022,LOGIC HOUSE LTD,8,0,8,0,54,2075,CA,INDIO,92201,LOGIC HOUSE LTD,
2022,LOGIC PLANET CS INC,2,0,10,1,54,4527,CA,TUSTIN,92780,LOGIC PLANET CS,
2022,LOGICHUB INC,4,0,5,0,54,8827,CA,MOUNTAIN VIEW,94040,LOGICHUB,
2022,LOGISTAR LLC,5,0,14,0,33,2148,CA,LOS ANGELES,90013,LOGISTAR,
2022,LOGOS GLOBALTECH LLC,7,0,11,1,54,4939,CA,WALNUT CREEK,94598,LOGOS GLOBALTECH,
2022,LOMA LINDA INLAND EMPIRE CONSORTIU,4,0,5,0,61,2773,CA,SAN BERNARDINO,92408,LOMA LINDA INLAND EMPIRE CONSORTIU,
2022,LOMA LINDA UNIVERSITY,5,0,5,0,61,6009,CA,SAN BERNARDINO,92408,LOMA LINDA UNIVERSITY,
2022,LOMA LINDA UNIVERSITY SHARED SERVICES,0,0,5,0,61,1056,CA,SAN BERNARDINO,92408,LOMA LINDA UNIVERSITY SHARED SERVICES,
2022,LOMA LINDA VETERANS ASSOCIATION FOR RESEARCH AND EDUCATION,1,0,13,0,54,5099,CA,REDLANDS,92374,LOMA LINDA VETERANS ASSOCIATION FOR RESEARCH AND EDUCATION,
2022,LONZA BIOLOGICS INC,2,0,17,1,32,2009,CA,HAYWARD,94545,LONZA BIOLOGICS,
2022,LOOKOUT INC,3,0,14,0,51,7613,CA,SAN FRANCISCO,94111,LOOKOUT,
2022,LOOM INC,0,0,11,0,51,5120,CA,SAN FRANCISCO,94105,LOOM,
2022,LOS ANGELES UNIFIED SCHOOL DISTRIC,14,0,21,0,61,1908,CA,LOS ANGELES,90017,LOS ANGELES UNIFIED SCHOOL DISTRIC,
2022,LOYOLA MARYMOUNT UNIVERSITY,7,0,13,0,61,3334,CA,LOS ANGELES,90045,LOYOLA MARYMOUNT UNIVERSITY,
2022,LPL FINANCIAL LLC,5,0,108,1,52,4236,CA,SAN DIEGO,92121,LPL FINANCIAL,
2022,LTS ASSOCIATE INC,1,0,9,0,42,5380,CA,ROWLAND HEIGHTS,91748,LTS ASSOCIATE,
2022,LUCID CIRCUIT INC,6,0,5,0,54,1138,CA,SANTA MONICA,90401,LUCID CIRCUIT,
2022,LUCID GROUP USA INC,0,0,15,1,44,4921,CA,NEWARK,94560,LUCID GROUP,
2022,LUCID USA INC,0,0,6,0,33,5132,CA,NEWARK,94560,LUCID,
2022,LUCILE PACKARD CHILDREN S HOSPITAL STANFORD,4,0,17,0,62,3859,CA,MENLO PARK,94025,LUCILE PACKARD CHILDREN S HOSPITAL STANFORD,
2022,LUMANU INC,4,0,21,1,54,6305,CA,OAKLAND,94612,LUMANU,
2022,LUMENDATA INC,9,0,9,0,54,3689,CA,SAN JOSE,95113,LUMENDATA,
2022,LUMENTUM OPERATIONS LLC,14,0,26,1,54,4837,CA,SAN JOSE,95131,LUMENTUM OPERATIONS,
2022,LUMILEDS LLC,2,1,5,0,33,6012,CA,SAN JOSE,95131,LUMILEDS,
2022,LUMINOUS TEC LLC,12,0,72,3,54,1013,CA,IRVINE,92612,LUMINOUS TEC,
2022,LUMIUM DESIGN INC,5,0,7,0,54,1538,CA,SAN JOSE,95129,LUMIUM DESIGN,
2022,LUMOS APP INC,10,1,35,0,54,8666,CA,STANFORD,94305,LUMOS APP,
2022,LUMUSYS TECHNOLOGIES,10,0,12,0,54,9936,CA,WOODLAND HILLS,91367,LUMUSYS TECHNOLOGIES,
2022,LUNAR ENERGY INC,2,0,12,0,33,8737,CA,MOUNTAIN VIEW,94043,LUNAR ENERGY,
2022,LUOYANG RESEARCH INSTITUTE OF COMP,0,0,9,1,54,3048,CA,SUNNYVALE,94085,LUOYANG RESEARCH INSTITUTE OF COMP,
2022,LUSTER NATIONAL INC.,4,0,5,0,54,418,CA,MILL VALLEY,94941,LUSTERTIONAL.,
2022,LUTSKO ASSOCIATES LANDSCAPE INC,4,0,25,1,54,4625,CA,SAN FRANCISCO,94110,LUTSKO ASSOCIATES LANDSCAPE,
2022,LYELL IMMUNOPHARMA INC,2,0,7,1,32,510,CA,SOUTH SAN FRANCISCO,94080,LYELL IMMUNOPHARMA,
2022,LYFT INC,41,2,223,4,54,9830,CA,SAN FRANCISCO,94107,LYFT,
2022,LYNCIS TECHNOLOGIES INC,3,0,7,0,54,9725,CA,SAN RAMON,94582,LYNCIS TECHNOLOGIES,
2022,LYRA HEALTH INC,1,0,6,0,51,5915,CA,BURLINGAME,94010,LYRA HEALTH,
2022,M MOSER ASSOCIATES LLC,9,1,33,0,54,1601,CA,SAN FRANCISCO,94104,M MOSER ASSOCIATES,
2022,M/H VCCP LLC,8,0,5,0,54,3968,CA,SAN FRANCISCO,94104,M/H VCCP,
2022,MA LABORATORIES INC,1,0,7,0,42,9650,CA,SAN JOSE,95132,MA LABORATORIES,
2022,MAANTIC INC,2,0,32,0,54,9636,CA,SUNNYVALE,94086,MAANTIC,
2022,MACHINIFY INC,2,0,13,0,54,204,CA,PALO ALTO,94301,MACHINIFY,
2022,MACIAS GINI & O CONNELL LLP,5,0,16,1,54,457,CA,LOS ANGELES,90067,MACIAS GINI & O CONNELL LLP,
2022,MACROTECH USA INC,13,0,14,0,54,964,CA,SAN MATEO,94404,MACROTECH,
2022,MAD OFFICE LIMITED,3,0,6,0,54,2582,CA,SANTA MONICA,90404,MAD OFFICE LIMITED,
2022,MAGIC LABS INC,1,0,5,0,51,7972,CA,SAN BRUNO,94066,MAGIC LABS,
2022,MAGSTONE LAW LLP,4,0,6,0,54,7514,CA,SANTA CLARA,95054,MAGSTONE LAW LLP,
2022,MALOM CONSULTING CORP,4,0,6,0,54,5512,CA,WEST HOLLYWOOD,90069,MALOM CONSULTING CORP,
2022,MALWAREBYTES INC,3,0,11,0,51,4858,CA,SANTA CLARA,95054,MALWAREBYTES,
2022,MAMMOTH BIOSCIENCES INC,16,0,60,0,54,9487,CA,BRISBANE,94005,MAMMOTH BIOSCIENCES,
2022,MANDIANT INC,9,0,40,3,54,8921,CA,MILPITAS,95035,MANDIANT,
2022,MANGO TECHNOLOGIES INC D B A CLICK,4,0,28,0,54,374,CA,SAN DIEGO,92101,MANGO TECHNOLOGIES D B A CLICK,
2022,MANIFOLD INC,4,0,7,0,54,4164,CA,OAKLAND,94607,MANIFOLD,
2022,MANTRA BIO INC,0,0,20,0,54,5491,CA,SOUTH SAN FRANCISCO,94080,MANTRA BIO,
2022,MANUFACTURERS BANK,0,0,10,0,52,1647,CA,LOS ANGELES,90071,MANUFACTURERS BANK,
2022,MAPLEBEAR INC D/B/A INSTACART,26,1,133,2,51,3335,CA,SANTA CLARA,95054,MAPLEBEAR D/B/A INSTACART,
2022,"MAPP DIGITAL US, LLC",84,0,151,3,54,1880,CA,SAN DIEGO,92122,"MAPP DIGITAL US,",
2022,MARBELYS BRICENO DBA MARBE DESIGNS INC,4,0,12,0,54,7964,CA,GLENDALE,91206,MARBELYS BRICENO MARBE DESIGNS,
2022,MARK CAVAGNERO ASSOCIATES,23,0,115,0,54,9730,CA,SAN FRANCISCO,94111,MARK CAVAGNERO ASSOCIATES,
2022,MARK HADDAWY INC,3,2,6,0,54,7250,CA,LOS ANGELES,90046,MARK HADDAWY,
2022,MARKLOGIC CORPORATION,2,0,14,0,51,7038,CA,REDWOOD CITY,94065,MARKLOGIC CORPORATION,
2022,MARQETA INC,11,0,100,0,52,6690,CA,OAKLAND,94610,MARQETA,
2022,MARQUEE OF EMERGING MARKETS DBA MA,15,0,7,2,54,8520,CA,TRACY,95377,MARQUEE OF EMERGING MARKETS MA,
2022,MARTHAS TRAVEL & INCOME TAX SVC CO,2,1,10,1,54,9006,CA,SUNNYVALE,94085,MARTHAS TRAVEL &OME TAX SVC CO,
2022,MARTINEAU & ASSO INC,1,0,5,0,54,1820,CA,MENLO PARK,94025,MARTINEAU & ASSO,
2022,MARVELL SEMICONDUCTOR INC,31,0,149,4,33,8669,CA,SANTA CLARA,95054,MARVELL SEMICONDUCTOR,
2022,MASIMO CORPORATION,5,0,24,1,33,8882,CA,IRVINE,92618,MASIMO CORPORATION,
2022,MATERIAL CULTURE CONSULTING INC,21,0,25,0,54,1279,CA,POMONA,91767,MATERIAL CULTURE CONSULTING,
2022,MATERIAL US INC,0,0,5,0,54,9994,CA,EMERYVILLE,94608,MATERIAL US,
2022,MATONEE INC,0,0,16,0,54,8539,CA,MOUNTAIN VIEW,94043,MATONEE,
2022,MATSON NAVIGATION COMPANY,0,0,16,0,48,2400,CA,OAKLAND,94607,MATSONVIGATION COMPANY,
2022,MATTEL HQ INC,8,0,18,2,33,8541,CA,EL SEGUNDO,90245,MATTEL HQ,
2022,MATTERPORT INC,0,0,17,0,42,5468,CA,SUNNYVALE,94089,MATTERPORT,
2022,MATTSON TECHNOLOGY INC,5,0,6,0,33,8119,CA,FREMONT,94538,MATTSON TECHNOLOGY,
2022,MAXIM INTEGRATED PRODUCTS INC,32,1,42,3,33,6096,CA,SAN JOSE,95134,MAXIM INTEGRATED PRODUCTS,
2022,MAXLINEAR INC,11,0,18,1,33,6129,CA,CARLSBAD,92008,MAXLINEAR,
2022,MAZE & ASSO ACCOUNTING CORP,22,0,15,0,54,179,CA,PLEASANT HILL,94523,MAZE & ASSO ACCOUNTING CORP,
2022,MAZE THERAPEUTICS INC,3,0,7,0,54,5018,CA,SOUTH SAN FRANCISCO,94080,MAZE THERAPEUTICS,
2022,MCAFEE LLC,3,0,21,0,51,6593,CA,ALVISO,95002,MCAFEE,
2022,MCORPCX LLC,43,7,47,2,54,1051,CA,SAN FRANCISCO,94105,MCORPCX,
2022,MEDABLE INC,1,0,5,0,51,262,CA,PALO ALTO,94301,MEDABLE,
2022,MEDABLE INC,4,0,6,0,54,262,CA,PALO ALTO,94301,MEDABLE,
2022,MEDALLIA INC,6,0,26,2,54,8353,CA,PLEASANTON,94588,MEDALLIA,
2022,MEDIATEK USA INC,13,0,37,1,54,4775,CA,SAN JOSE,95134,MEDIATEK,
2022,MEDIMPACT HEALTHCARE SYSTEMS INC,5,0,11,0,54,7651,CA,SAN DIEGO,92131,MEDIMPACT HEALTHCARE SYSTEMS,
2022,MEDIMPACT HEALTHCARE SYSTEMS INC,1,0,16,0,44,7651,CA,SAN DIEGO,92131,MEDIMPACT HEALTHCARE SYSTEMS,
2022,MEDITAB SOFTWARE INC,2,0,6,0,54,5520,CA,SACRAMENTO,95826,MEDITAB SOFTWARE,
2022,MEDQIA LLC,3,0,5,0,54,7819,CA,LOS ANGELES,90024,MEDQIA,
2022,MEKANISM INC,8,0,5,0,54,155,CA,SAN FRANCISCO,94133,MEKANISM,
2022,MEKE INC,3,0,7,0,54,8834,CA,HACIENDA HTS,91745,MEKE,
2022,MELLANOX TECHNOLOGIES INC,11,0,9,0,54,6739,CA,SUNNYVALE,94085,MELLANOX TECHNOLOGIES,
2022,MELONI HRIBAL TRATNER LLP,1,0,6,1,54,9521,CA,WOODLAND HILLS,91367,MELONI HRIBAL TRATNER LLP,
2022,MELTWATER NEWS US INC,0,0,12,0,51,9528,CA,SAN FRANCISCO,94104,MELTWATER NEWS US,
2022,MEMBRANE TECHNOLOGY & RESEARCH INC,17,1,25,1,54,5892,CA,NEWARK,94560,MEMBRANE TECHNOLOGY & RESEARCH,
2022,MENDEL HEALTH INC,14,0,36,2,54,3988,CA,SAN JOSE,95113,MENDEL HEALTH,
2022,MERCARI INC,3,0,9,0,45,9955,CA,PALO ALTO,94304,MERCARI,
2022,MERCURY INS SVCS LLC D/B/A MERCURY INS GROUP,0,0,18,2,52,1771,CA,BREA,92821,MERCURY INS SVCS D/B/A MERCURY INS GROUP,
2022,MERRY ELECTRONICS U S A CO LTD,63,9,51,0,54,542,CA,MILPITAS,95035,MERRY ELECTRONICS U S A CO LTD,
2022,META PLATFORMS INC,1,0,5,0,61,5019,CA,MENLO PARK,94025,META PLATFORMS,
2022,META PLATFORMS INC,0,0,5,0,51,4372,CA,MENLO PARK,94025,META PLATFORMS,
2022,METAGENOMI CO,26,0,6,0,54,9017,CA,EMERYVILLE,94608,METAGENOMI CO,
2022,METANOVAS BIOTECH INC,38,2,51,0,54,1259,CA,SAN MATEO,94404,METANOVAS BIOTECH,
2022,METHID INC,15,0,8,0,54,1501,CA,SAN FRANCISCO,94123,METHID,
2022,METRO GOLDWYN MAYER STUDIOS INC,0,0,9,0,51,2285,CA,BEVERLY HILLS,90210,METRO GOLDWYN MAYER STUDIOS,
2022,METROMILE OPERATING COMPANY,1,0,10,0,52,9,CA,SAN FRANCISCO,94105,METROMILE OPERATING COMPANY,
2022,METTLER TOLEDO RAININ LLC,4,0,8,2,54,2971,CA,OAKLAND,94621,METTLER TOLEDO RAININ,
2022,MH SUB I LLC DBA INTERNET BRANDS I,12,0,55,0,54,9063,CA,EL SEGUNDO,90245,MH SUB I INTERNET BRANDS I,
2022,MICROFABRICA INC,8,0,16,0,33,19,CA,VAN NUYS,91406,MICROFABRICA,
2022,MICROLAND LIMITED,10,0,17,1,54,626,CA,SAN JOSE,95110,MICROLAND LIMITED,
2022,MICROMIDAS INC D/B/A/ ORGIN MATERIALS,9,1,23,0,54,2384,CA,WEST SACRAMENTO,95605,MICROMIDAS D/B/A/ ORGIN MATERIALS,
2022,MICROMIZE INC,3,0,7,1,54,7565,CA,OAKLAND,94609,MICROMIZE,
2022,MICRONIX USA LLC,15,0,36,0,33,9985,CA,SANTA ANA,92704,MICRONIX,
2022,MICROVENTION INC,1,0,12,0,33,3774,CA,ALISO VIEJO,92656,MICROVENTION,
2022,MIDEA EMERGING TECHNOLOGY CO LTD,1,0,5,0,33,4594,CA,SAN JOSE,95134,MIDEA EMERGING TECHNOLOGY CO LTD,
2022,MIDLAND CREDIT MANAGEMENT INC,0,0,5,0,52,1733,CA,SAN DIEGO,92108,MIDLAND CREDIT MANAGEMENT,
2022,MIGHTY SOFTWARE INC,5,1,6,0,54,1324,CA,PALO ALTO,94301,MIGHTY SOFTWARE,
2022,MIND RESEARCH INSTITUTE,5,0,14,0,54,8804,CA,IRVINE,92617,MIND RESEARCH INSTITUTE,
2022,MINDBODY INC,0,0,6,0,99,8451,CA,SAN LUIS OBISPO,93401,MINDBODY,
2022,MINDROCK LLC,1,0,9,0,54,8748,CA,SAN FRANCISCO,94105,MINDROCK,
2022,MINDSTRONG INC,17,0,29,1,54,1291,CA,MOUNTAIN VIEW,94041,MINDSTRONG,
2022,MINDTICKLE INC,7,1,30,1,54,9382,CA,SAN FRANCISCO,94104,MINDTICKLE,
2022,MINIO INC,1,0,5,0,51,8393,CA,REDWOOD CITY,94065,MINIO,
2022,MINISO DEPOT CA INC DBA MINISO USA,2,0,8,0,55,3744,CA,PASADENA,91101,MINISO DEPOT CA MINISO,
2022,MINO LAW GROUP A PROFESSIONAL CORP,2,0,7,0,54,387,CA,IRVINE,92618,MINO LAW GROUP A PROFESSIONAL CORP,
2022,MINOT ENTERPRISES INC,4,0,6,0,54,8908,CA,SANTA BARBARA,93111,MINOT ENTERPRISES,
